bc_wells	gene_count	tscp_count	mread_count	pct_counts_mt	cluster	pct_counts_mt_below_15
40_16_83__s3	706	1001	1206	16.283716	0	0
40_16_88__s3	1955	2993	3683	9.024064	5	1
40_16_92__s3	739	938	1120	14.925373	7	1
40_17_06__s3	728	973	1143	13.580246	2	1
40_17_11__s3	1097	1701	2080	17.754263	4	0
40_17_40__s3	1785	3189	3857	18.350063	4	0
40_17_55__s3	1192	1846	2209	17.172264	0	0
40_18_37__s3	829	1174	1448	15.332198	0	0
40_18_49__s3	1583	2435	2973	15.659679	5	0
40_18_72__s3	1631	2474	3013	15.076798	3	0
40_18_74__s3	2129	3820	4640	18.067556	0	0
40_18_78__s3	1479	2271	2762	14.537445	5	1
40_19_20__s3	848	1186	1434	15.261383	5	0
40_19_43__s3	1371	2159	2628	15.762633	0	0
40_19_66__s3	2382	4585	5636	18.455498	0	0
40_19_80__s3	964	1395	1684	13.620071	2	1
40_19_81__s3	822	1203	1463	19.368246	0	0
40_19_93__s3	1900	3157	3824	14.60247	4	1
40_19_95__s3	1666	2807	3422	16.77948	1	0
40_20_27__s3	1219	1933	2369	15.106052	0	0
40_20_50__s3	954	1391	1699	14.88138	0	1
40_20_66__s3	780	1090	1299	15.412845	0	0
40_20_94__s3	886	1234	1516	18.248175	3	0
40_21_04__s3	1217	1827	2225	16.365627	0	0
40_21_18__s3	1314	2124	2614	22.845032	7	0
40_21_72__s3	932	1381	1700	18.39247	0	0
40_21_85__s3	1527	2672	3277	18.202248	0	0
40_22_14__s3	844	1027	1234	1.3658537	2	1
40_22_26__s3	705	1082	1340	24.584105	0	0
40_22_39__s3	1514	2592	3204	19.07336	1	0
40_22_51__s3	1122	1743	2110	22.675087	1	0
40_22_57__s3	1317	2167	2623	20.812181	2	0
40_22_68__s3	752	1088	1288	18.583256	0	0
40_22_73__s3	1462	2546	3071	18.578161	1	0
40_22_91__s3	720	1095	1324	23.378996	2	0
40_22_93__s3	807	1126	1383	14.209591	0	1
40_23_21__s3	1364	1928	2347	12.610274	3	1
40_23_22__s3	1985	3229	3923	11.710037	0	1
40_23_29__s3	913	1227	1470	15.892421	3	0
40_23_66__s3	876	1203	1514	13.965087	0	1
40_23_81__s3	1297	2048	2467	15.625	0	0
40_24_37__s3	813	1152	1368	16.85491	0	0
40_24_44__s3	1260	1663	2010	4.6301866	3	1
40_24_49__s3	879	1296	1586	20.679012	3	0
40_24_67__s3	707	947	1126	15.221988	0	0
40_24_85__s3	1553	2444	2960	17.430443	3	0
40_25_36__s3	1319	2158	2631	19.369787	1	0
40_25_41__s3	1545	2437	2983	13.828477	0	1
40_25_71__s3	1909	3307	4095	18.14882	5	0
40_25_95__s3	1283	1943	2381	15.440041	5	0
40_26_12__s3	1010	1360	1635	11.258278	0	1
40_26_13__s3	721	1032	1250	18.60465	0	0
40_26_18__s3	2955	5470	6681	16.276518	1	0
40_26_25__s3	1293	1925	2354	15.12474	1	0
40_26_37__s3	1065	1648	1986	15.71602	1	0
40_26_48__s3	2328	4142	5111	16.248188	1	0
40_26_72__s3	693	935	1120	11.97861	0	1
40_26_92__s3	645	939	1122	19.808308	0	0
40_27_03__s3	1436	2204	2704	13.203266	0	1
40_27_45__s3	966	1381	1657	16.956522	2	0
40_27_77__s3	1082	1582	1964	15.812777	0	0
40_27_88__s3	743	1039	1225	17.148361	3	0
40_28_10__s3	1841	3399	4144	19.829361	1	0
40_28_12__s3	2407	4337	5266	16.862745	1	0
40_28_23__s3	714	987	1173	14.589665	0	1
40_28_27__s3	1124	1695	2068	14.6312685	0	1
40_28_45__s3	971	1434	1715	18.758717	6	0
40_28_80__s3	813	1185	1388	17.215189	0	0
40_29_07__s3	1325	2110	2598	20.28436	2	0
40_29_08__s3	1118	1669	2023	15.578191	2	0
40_29_17__s3	1912	3116	3807	14.157303	4	1
40_29_23__s3	1148	1592	1899	11.565054	6	1
40_29_34__s3	2015	3246	3972	15.562403	1	0
40_29_45__s3	665	937	1125	18.569904	0	0
40_29_87__s3	1133	1569	1909	11.66348	0	1
40_29_94__s3	1261	1915	2350	15.404699	5	0
40_30_01__s3	791	1096	1332	15.054745	0	0
40_30_04__s3	1163	1774	2156	15.163472	0	0
40_30_15__s3	1749	2681	3251	11.044777	3	1
40_30_29__s3	1246	1870	2264	14.392723	0	1
40_30_46__s3	1218	1958	2367	16.853933	0	0
40_30_66__s3	977	1346	1636	11.961367	0	1
40_30_84__s3	1782	2946	3611	16.700611	1	0
40_30_85__s3	784	1136	1356	19.982395	0	0
40_30_93__s3	2156	3901	4751	15.175596	0	0
40_30_94__s3	1071	1560	1890	10.327133	0	1
40_31_19__s3	1358	2011	2449	12.294674	0	1
40_31_52__s3	1563	2605	3132	19.569397	2	0
40_31_59__s3	831	1204	1465	17.524918	0	0
40_31_82__s3	1576	2556	3105	17.925636	1	0
40_32_13__s3	1488	2348	2892	18.19344	2	0
40_32_14__s3	1077	1627	1984	16.226183	0	0
40_32_39__s3	788	1129	1345	16.415262	1	0
40_32_40__s3	2025	3550	4283	17.92054	0	0
40_32_77__s3	1462	2235	2726	14.516129	0	1
40_32_90__s3	840	1154	1431	15.3379545	0	0
40_33_16__s3	2361	4373	5361	13.68421	1	1
40_33_27__s3	768	1209	1423	17.700579	1	0
40_33_28__s3	627	952	1139	24.684874	0	0
40_33_54__s3	1157	2027	2471	23.247778	4	0
40_33_82__s3	1707	2844	3479	16.918747	0	0
40_33_92__s3	1023	1690	2076	21.78804	0	0
40_34_05__s3	2168	3681	4557	12.224938	4	1
40_34_12__s3	1020	1485	1789	15.768194	3	0
40_34_23__s3	1071	1629	1974	16.953316	3	0
40_34_59__s3	1457	2545	3063	23.654224	0	0
40_34_83__s3	804	1150	1406	14.869565	0	1
40_34_93__s3	1251	1925	2306	16.060291	0	0
40_34_94__s3	748	1150	1395	19.478262	1	0
40_35_34__s3	1385	2237	2746	16.092981	0	0
40_35_36__s3	645	957	1150	19.017763	0	0
40_35_38__s3	1821	3005	3685	14.3760395	0	1
40_35_59__s3	2372	4417	5333	13.179348	0	1
40_35_63__s3	750	1046	1250	18.181818	0	0
40_35_68__s3	2581	4768	5732	13.716443	3	1
40_35_69__s3	807	1120	1374	14.910714	0	1
40_35_86__s3	1852	3163	3871	16.192284	0	0
40_36_03__s3	1086	1588	1914	15.563957	2	0
40_36_09__s3	930	1575	1891	21.968254	1	0
40_36_54__s3	1066	1666	2018	14.912807	2	1
40_36_60__s3	1456	2280	2790	14.473684	4	1
40_36_70__s3	1468	2425	2945	15.463917	0	0
40_36_89__s3	1895	3043	3810	11.666119	5	1
40_37_30__s3	842	1234	1496	16.045382	0	0
40_37_33__s3	1786	3146	3841	22.345837	2	0
40_37_44__s3	1652	2925	3502	17.653095	1	0
40_37_85__s3	1963	3260	4007	12.361963	5	1
40_37_88__s3	1264	1856	2277	14.170259	0	1
40_38_01__s3	958	1280	1499	9.375	0	1
40_38_27__s3	1108	1619	1929	16.121063	5	0
40_38_33__s3	1615	2597	3144	12.403698	3	1
40_38_63__s3	1129	1756	2098	17.787914	1	0
40_38_77__s3	857	1174	1420	14.395229	0	1
40_38_79__s3	1310	2091	2534	18.460066	0	0
40_39_11__s3	1760	2800	3383	14.035713	3	1
40_39_15__s3	1066	1427	1714	12.991573	3	1
40_39_16__s3	894	1218	1464	12.72578	0	1
40_39_17__s3	832	1187	1404	15.922494	0	0
40_39_22__s3	1878	3148	3832	14.458214	0	1
40_39_29__s3	803	1058	1244	10.113421	3	1
40_39_61__s3	1193	1800	2185	13.451918	0	1
40_39_74__s3	661	950	1124	18.0	0	0
40_40_02__s3	1419	2117	2563	10.302457	0	1
40_40_03__s3	834	1197	1414	17.376774	0	0
40_40_06__s3	1327	2032	2473	12.604629	4	1
40_40_22__s3	744	1047	1261	18.911175	0	0
40_40_43__s3	1359	2135	2573	15.784544	0	0
40_40_71__s3	721	1036	1248	19.88417	0	0
40_40_89__s3	727	1064	1286	17.011278	1	0
40_40_90__s3	828	1213	1465	13.613862	4	1
40_41_07__s3	1756	2976	3652	15.596639	4	0
40_41_08__s3	1264	2036	2500	18.123774	5	0
40_41_27__s3	726	969	1152	13.725491	7	1
40_41_96__s3	755	1112	1355	20.323742	0	0
40_42_19__s3	1285	1948	2386	14.843349	0	1
40_42_21__s3	1256	1993	2437	18.364275	0	0
40_42_47__s3	837	1218	1455	20.361248	0	0
40_42_57__s3	861	1220	1475	19.852337	3	0
40_42_61__s3	2042	3392	4141	15.625	1	0
40_42_73__s3	2322	4268	5194	19.96719	1	0
40_43_09__s3	1301	1892	2324	12.684989	5	1
40_43_15__s3	925	1342	1619	16.480238	0	0
40_43_42__s3	938	1346	1646	15.898959	0	0
40_43_44__s3	1473	2263	2806	13.124171	0	1
40_43_50__s3	1003	1427	1706	17.321178	3	0
40_43_57__s3	1131	1751	2117	15.990862	0	0
40_43_78__s3	1117	1743	2116	20.390581	2	0
40_43_93__s3	2038	3383	4144	13.854352	1	1
40_44_47__s3	905	1361	1689	18.809698	0	0
40_44_49__s3	748	1142	1382	20.577932	2	0
40_44_59__s3	1622	2930	3512	22.396723	1	0
40_44_65__s3	743	1045	1247	15.708812	1	0
40_44_66__s3	1208	1858	2269	18.353067	0	0
40_44_93__s3	1672	2920	3603	20.376713	0	0
40_45_10__s3	1362	2054	2480	13.047711	2	1
40_45_19__s3	893	1261	1528	13.957177	7	1
40_45_47__s3	863	1226	1486	15.441176	0	0
40_45_65__s3	667	938	1133	17.075773	0	0
40_45_72__s3	989	1402	1733	18.330956	2	0
40_46_38__s3	830	1190	1438	19.76451	2	0
40_46_61__s3	2356	4191	5098	14.988067	5	1
40_47_20__s3	1385	2269	2725	19.391802	0	0
40_47_28__s3	1651	2646	3235	18.065004	6	0
40_47_81__s3	1218	1802	2200	19.600222	6	0
40_48_10__s3	716	996	1195	15.461847	0	0
40_48_77__s3	1649	2882	3563	18.355309	1	0
40_49_20__s3	669	949	1148	21.202532	0	0
40_49_36__s3	756	1085	1312	19.095942	0	0
40_49_77__s3	2326	4281	5254	16.35514	0	0
40_49_86__s3	966	1368	1683	15.519765	5	0
40_49_89__s3	645	942	1110	22.929937	7	0
40_50_14__s3	1521	2620	3218	21.72585	0	0
40_50_18__s3	767	1060	1282	13.584906	0	1
40_50_20__s3	1097	1669	1998	21.689634	2	0
40_50_25__s3	787	1029	1228	12.34208	2	1
40_50_45__s3	719	1024	1209	18.261719	0	0
40_50_52__s3	903	1222	1483	12.520458	0	1
40_50_62__s3	1231	1948	2324	17.043121	0	0
40_50_86__s3	1641	2685	3306	17.579144	4	0
40_50_96__s3	691	980	1210	17.34694	0	0
40_51_09__s3	917	1254	1547	14.536741	3	1
40_51_17__s3	2199	4273	5208	18.652	1	0
40_51_49__s3	2842	5217	6415	17.155453	0	0
40_51_53__s3	887	1229	1454	14.564687	0	1
40_51_54__s3	1606	2506	3074	14.131737	5	1
40_51_85__s3	1874	3202	3956	16.92692	0	0
40_51_90__s3	656	976	1197	21.004099	0	0
40_52_08__s3	1294	1946	2327	15.483539	3	0
40_52_37__s3	1730	2802	3429	9.279086	1	1
40_52_40__s3	771	1043	1252	14.669223	0	1
40_52_46__s3	2094	3358	4108	9.618821	6	1
40_52_64__s3	895	1264	1510	17.563292	0	0
40_52_66__s3	1520	2429	2966	16.474464	2	0
40_52_69__s3	1082	1498	1815	11.615487	0	1
40_52_74__s3	1342	2139	2616	16.89284	5	0
40_52_81__s3	1733	2911	3534	19.065613	0	0
40_52_88__s3	2644	4787	5813	11.3270645	0	1
40_53_32__s3	1153	1675	2009	16.308243	3	0
40_53_40__s3	1124	1734	2081	20.011534	0	0
40_53_43__s3	1699	2804	3429	16.089905	3	0
40_53_53__s3	1059	1424	1734	11.30618	2	1
40_53_63__s3	1817	2928	3545	12.914247	0	1
40_53_89__s3	763	1043	1281	15.642995	0	0
40_54_05__s3	1252	1802	2168	8.990011	0	1
40_54_29__s3	1129	1591	1908	9.428033	0	1
40_54_30__s3	1059	1589	1951	15.85903	0	0
40_54_80__s3	981	1484	1813	17.520216	1	0
40_55_14__s3	859	1172	1412	14.505119	0	1
40_55_15__s3	1381	2118	2547	15.014164	5	0
40_55_17__s3	1012	1327	1575	7.9125853	0	1
40_55_44__s3	759	1067	1272	17.05717	0	0
40_55_47__s3	1327	2025	2484	12.450593	0	1
40_55_54__s3	1131	1835	2255	20.217983	1	0
40_55_65__s3	921	1289	1550	13.530326	0	1
40_55_72__s3	951	1476	1789	20.55631	1	0
40_56_19__s3	1707	2704	3292	14.497042	5	1
40_56_44__s3	710	1004	1230	19.721117	0	0
40_56_64__s3	1494	2297	2802	12.195122	5	1
40_56_86__s3	1634	3240	3959	19.78395	4	0
40_57_02__s3	822	1154	1375	17.244368	7	0
40_57_10__s3	1998	3650	4462	16.268862	1	0
40_57_17__s3	1176	1940	2388	21.030928	3	0
40_57_19__s3	969	1321	1614	9.99243	0	1
40_57_27__s3	660	962	1164	21.770834	2	0
40_57_34__s3	2321	3963	4847	10.370931	4	1
40_57_66__s3	2220	3881	4754	14.248904	0	1
40_57_82__s3	770	1045	1245	15.885167	2	0
40_57_93__s3	1963	3407	4150	12.687224	0	1
40_58_14__s3	1111	1727	2113	18.06601	0	0
40_58_30__s3	2027	3542	4303	15.4846	0	0
40_58_54__s3	1705	2854	3518	22.004206	2	0
40_58_82__s3	1301	2049	2442	18.448023	0	0
40_59_05__s3	1896	3121	3765	13.397436	4	1
40_59_07__s3	1300	2044	2528	17.710371	6	0
40_59_14__s3	1292	2189	2645	21.653725	4	0
40_59_21__s3	842	1200	1422	12.760633	1	1
40_59_57__s3	2769	5698	6977	17.711077	0	0
40_59_68__s3	1360	2165	2615	16.489607	1	0
40_59_77__s3	1544	2400	2915	16.388659	0	0
40_60_04__s3	1274	2064	2524	17.886574	0	0
40_60_59__s3	1687	2647	3200	12.618059	0	1
40_60_61__s3	664	941	1148	20.531916	2	0
40_60_77__s3	1533	2428	3022	13.138385	0	1
40_61_13__s3	1031	1513	1850	18.770655	3	0
40_61_27__s3	1573	2677	3258	19.387373	0	0
40_61_37__s3	1667	2867	3518	16.637602	0	0
40_61_77__s3	1070	1512	1841	14.616402	3	1
40_61_79__s3	806	1304	1591	20.18419	4	0
40_62_02__s3	631	942	1117	21.443737	0	0
40_62_09__s3	1228	1941	2346	20.144255	6	0
40_62_42__s3	790	1146	1399	17.975567	0	0
40_62_62__s3	1267	1984	2364	19.203629	0	0
40_62_65__s3	2564	4886	5896	18.092508	0	0
40_62_69__s3	1309	2020	2472	14.257425	5	1
40_63_09__s3	1684	3002	3672	12.995667	4	1
40_63_66__s3	853	1272	1546	21.383648	1	0
40_63_87__s3	1573	2400	2874	12.588578	0	1
40_63_95__s3	849	1196	1451	14.393306	0	1
40_64_14__s3	1128	1679	2049	16.567343	0	0
40_64_30__s3	860	1182	1418	13.620981	0	1
40_64_32__s3	824	1326	1581	21.568628	1	0
40_64_55__s3	1075	1663	1992	16.716776	1	0
40_64_63__s3	790	1106	1310	14.82821	0	1
40_65_05__s3	1636	2696	3329	13.575667	4	1
40_65_06__s3	882	1427	1724	19.341274	1	0
40_65_22__s3	927	1467	1753	23.244719	0	0
40_65_33__s3	1073	1763	2122	22.064663	0	0
40_65_37__s3	1440	2166	2661	12.56351	5	1
40_65_53__s3	769	1032	1255	14.3410845	0	1
40_65_58__s3	1961	3239	3927	12.326228	5	1
40_66_03__s3	972	1388	1695	12.608069	0	1
40_66_19__s3	849	1150	1410	13.826087	6	1
40_66_20__s3	1430	2050	2459	10.736944	3	1
40_66_22__s3	1720	2608	3202	12.0015335	7	1
40_66_33__s3	1878	3064	3748	12.880026	0	1
40_66_45__s3	742	1079	1320	19.387754	2	0
40_66_48__s3	958	1343	1607	14.828613	7	1
40_66_56__s3	1066	1542	1854	13.09987	0	1
40_66_66__s3	1052	1473	1774	13.170401	0	1
40_66_82__s3	2225	3916	4886	15.0447	0	0
40_66_92__s3	955	1442	1752	20.333103	2	0
40_66_93__s3	2066	3343	4084	14.721723	3	1
40_67_88__s3	905	1352	1624	16.12426	0	0
40_67_95__s3	1393	2180	2628	15.46581	0	0
40_68_11__s3	1968	3325	4021	18.68231	3	0
40_68_21__s3	2433	5082	6222	17.713049	2	0
40_68_38__s3	1055	1591	1954	16.65619	0	0
40_68_39__s3	1866	3046	3713	17.241379	3	0
40_68_59__s3	1134	1763	2140	18.774817	0	0
40_68_69__s3	2195	3897	4834	19.584188	1	0
40_68_94__s3	1432	2269	2749	14.676068	3	1
40_69_11__s3	1063	1576	1943	16.497461	0	0
40_69_50__s3	1617	2587	3163	12.640123	5	1
40_69_64__s3	862	1231	1483	17.546711	0	0
40_70_12__s3	898	1315	1605	18.326996	0	0
40_70_19__s3	798	1139	1328	18.78841	0	0
40_70_20__s3	1713	2756	3370	14.384309	6	1
40_70_51__s3	996	1395	1729	13.90681	0	1
40_70_76__s3	833	1218	1440	18.062397	0	0
40_71_17__s3	1822	2910	3556	14.094191	3	1
40_71_41__s3	1155	1727	2109	16.570105	3	0
40_71_44__s3	765	1033	1247	14.424008	0	1
40_71_55__s3	1196	1829	2211	16.347733	0	0
40_71_61__s3	1296	2145	2556	20.102613	0	0
40_72_02__s3	1146	1611	1905	9.565217	5	1
40_72_24__s3	1019	1467	1744	15.610088	0	0
40_72_37__s3	954	1410	1699	17.801418	1	0
40_72_56__s3	986	1481	1817	18.298447	5	0
40_72_68__s3	829	1155	1387	12.727272	0	1
40_72_80__s3	732	984	1229	15.768057	1	0
40_72_85__s3	1220	1829	2259	18.828682	3	0
40_73_01__s3	1817	2820	3428	10.894251	5	1
40_73_37__s3	848	1153	1404	14.137034	4	1
40_73_45__s3	2939	5703	6967	15.298245	0	0
40_73_48__s3	1193	1837	2211	19.117647	6	0
40_73_53__s3	1055	1475	1797	12.20339	0	1
40_73_61__s3	2527	4598	5604	14.139657	0	1
40_73_74__s3	1450	2374	2905	13.226623	5	1
40_74_44__s3	843	1118	1358	14.758497	3	1
40_74_62__s3	1620	2559	3112	13.213449	4	1
40_74_63__s3	857	1242	1491	15.619967	6	0
40_75_05__s3	1267	1946	2396	14.542651	0	1
40_75_11__s3	1170	1934	2337	20.227627	0	0
40_75_23__s3	1296	2048	2434	15.012225	0	0
40_75_27__s3	829	1261	1558	19.904837	0	0
40_75_33__s3	2372	4098	4962	14.400782	2	1
40_75_50__s3	1597	2771	3390	14.151624	0	1
40_75_52__s3	699	1000	1207	17.0	0	0
40_75_55__s3	839	1219	1468	14.848237	1	1
40_75_63__s3	1005	1482	1768	17.88124	5	0
40_75_68__s3	1639	2673	3254	11.905653	4	1
40_75_76__s3	1716	2822	3382	15.916342	6	0
40_76_02__s3	843	1184	1415	13.693998	0	1
40_76_10__s3	2033	3738	4544	16.96548	0	0
40_76_36__s3	2092	3755	4630	16.08522	1	0
40_76_39__s3	2390	4344	5311	14.180478	7	1
40_76_44__s3	986	1537	1869	20.819778	0	0
40_76_55__s3	1245	1944	2378	17.61071	4	0
40_76_77__s3	730	1029	1233	16.520893	0	0
40_76_88__s3	822	1236	1506	21.19741	0	0
40_77_41__s3	743	1012	1209	16.699604	1	0
40_77_44__s3	985	1322	1646	12.632375	7	1
40_77_46__s3	704	1012	1234	19.268776	0	0
40_77_63__s3	1766	2963	3580	13.56733	0	1
40_77_87__s3	1196	1778	2126	13.160854	4	1
40_78_07__s3	754	1103	1333	19.963703	0	0
40_78_54__s3	898	1425	1755	22.385965	0	0
40_78_67__s3	1634	2603	3146	14.488855	6	1
40_78_77__s3	810	1207	1495	19.88401	0	0
40_78_79__s3	1024	1565	1931	17.380192	0	0
40_78_89__s3	712	975	1163	16.820513	0	0
40_79_03__s3	1327	1907	2331	12.172088	3	1
40_79_09__s3	956	1418	1703	18.772053	0	0
40_79_20__s3	2734	5114	6255	15.574251	0	0
40_79_22__s3	1505	2504	3022	15.255591	4	0
40_79_59__s3	838	1248	1477	17.708332	0	0
40_79_85__s3	1442	2313	2851	15.614186	3	0
40_79_86__s3	2092	3562	4379	14.233578	0	1
40_79_89__s3	876	1523	1819	21.536442	0	0
40_80_20__s3	1240	1918	2343	17.413973	1	0
40_80_36__s3	1459	2606	3175	24.069098	1	0
40_80_49__s3	877	1175	1436	10.723405	0	1
40_80_50__s3	2479	4296	5235	12.182623	0	1
40_80_62__s3	1534	2402	2952	16.06994	0	0
40_80_67__s3	1382	2204	2706	17.785845	0	0
40_81_01__s3	1976	3219	3871	14.827479	3	1
40_81_07__s3	1021	1452	1769	17.022743	2	0
40_81_09__s3	1101	1580	1940	13.860759	0	1
40_81_18__s3	1028	1539	1849	15.789473	2	0
40_81_28__s3	1097	1583	1931	13.329122	0	1
40_81_34__s3	2734	5250	6478	14.383692	0	1
40_81_35__s3	2153	3839	4676	14.356436	0	1
40_81_44__s3	995	1415	1759	8.356941	1	1
40_81_57__s3	2171	3811	4701	12.227762	1	1
40_81_68__s3	868	1195	1425	14.668901	0	1
40_81_79__s3	840	1332	1599	24.174175	1	0
40_81_81__s3	1055	1515	1836	15.201587	0	0
40_81_90__s3	932	1235	1486	14.436335	2	1
40_82_05__s3	1004	1386	1724	11.33574	0	1
40_82_40__s3	1361	2086	2567	13.470757	5	1
40_82_57__s3	1673	2711	3336	12.28329	0	1
40_82_86__s3	1896	3269	4022	15.325788	0	0
40_82_90__s3	839	1146	1365	17.657343	2	0
40_84_55__s3	865	1199	1448	14.345288	0	1
40_84_74__s3	858	1210	1452	16.528925	0	0
40_84_84__s3	1402	2276	2774	13.181019	0	1
40_84_91__s3	1485	2386	2913	14.836547	0	1
40_85_04__s3	2148	3884	4657	17.61071	6	0
40_85_06__s3	1861	3000	3652	11.7	5	1
40_85_09__s3	897	1289	1588	18.86646	2	0
40_85_36__s3	997	1383	1668	11.858279	0	1
40_85_37__s3	2694	4929	6087	10.0669775	5	1
40_85_40__s3	1071	1442	1777	10.194175	3	1
40_85_96__s3	1094	1596	1967	11.912226	0	1
40_86_46__s3	1539	2410	2931	19.634703	3	0
40_86_48__s3	838	1210	1465	15.21919	0	0
40_86_68__s3	757	1113	1331	22.551662	0	0
40_86_75__s3	1982	3368	4115	12.796911	5	1
40_86_92__s3	905	1265	1523	13.75494	0	1
40_86_95__s3	1777	2828	3422	11.280057	5	1
40_87_36__s3	1474	2190	2650	14.931507	5	1
40_87_38__s3	1670	2513	3042	11.659371	5	1
40_87_42__s3	1020	1471	1760	13.868117	1	1
40_87_57__s3	1492	2379	2917	15.384616	5	0
40_87_81__s3	849	1240	1468	15.564516	0	0
40_87_85__s3	1223	1819	2259	11.214952	0	1
40_87_86__s3	1358	2078	2552	14.051972	0	1
40_88_10__s3	1711	2795	3391	15.742397	0	0
40_88_26__s3	1468	2231	2740	14.798206	0	1
40_88_96__s3	1616	2595	3116	14.720617	1	1
40_89_25__s3	1304	2045	2491	17.71904	0	0
40_89_43__s3	1178	1787	2130	18.655462	0	0
40_89_70__s3	1478	2241	2708	14.859438	6	1
40_89_88__s3	1612	2753	3349	22.847803	6	0
40_90_12__s3	1523	2448	2967	15.849674	0	0
40_90_13__s3	955	1381	1691	17.463768	3	0
40_90_23__s3	1300	1950	2363	13.897435	0	1
40_90_66__s3	734	1033	1239	14.714424	0	1
40_90_75__s3	685	1017	1210	17.010815	0	0
40_90_89__s3	1036	1586	1938	20.428751	0	0
40_90_92__s3	1515	2621	3202	17.914438	1	0
40_90_93__s3	1025	1612	1968	17.183622	0	0
40_91_05__s3	2484	4771	5845	14.507337	5	1
40_91_43__s3	2268	4207	5181	17.602283	5	0
40_91_72__s3	1177	1805	2176	13.961218	0	1
40_91_94__s3	1015	1473	1787	17.05163	0	0
40_92_51__s3	874	1303	1550	19.186493	2	0
40_93_47__s3	758	973	1170	13.065844	3	1
40_93_49__s3	1066	1565	1911	13.354632	0	1
40_93_51__s3	2616	4775	5785	15.162304	1	0
40_93_67__s3	2812	5488	6646	14.999088	0	1
40_93_93__s3	1146	1839	2234	20.010876	0	0
40_93_95__s3	2100	3622	4485	11.292104	0	1
40_94_35__s3	1040	1560	1886	16.47436	0	0
40_94_36__s3	866	1156	1378	10.034602	0	1
40_94_78__s3	1124	1659	2009	16.164053	0	0
40_95_02__s3	742	985	1152	14.213199	0	1
40_95_15__s3	851	1204	1457	13.704319	2	1
40_95_42__s3	1547	2604	3215	17.127497	0	0
40_95_74__s3	1170	1917	2349	22.912317	2	0
40_95_89__s3	1231	1874	2265	15.3681965	0	0
40_95_94__s3	927	1244	1500	10.289389	0	1
40_96_37__s3	830	1250	1471	19.695757	0	0
40_96_40__s3	962	1428	1733	19.047619	1	0
40_96_56__s3	801	1099	1320	16.469517	0	0
41_01_13__s3	852	1278	1577	10.250391	0	1
41_01_21__s3	2438	4311	5271	13.665894	0	1
41_01_24__s3	897	1267	1517	11.207577	0	1
41_01_74__s3	850	1237	1527	16.491512	0	0
41_01_81__s3	1727	2900	3634	14.24138	1	1
41_01_86__s3	1677	2760	3444	13.193186	2	1
41_02_06__s3	982	1380	1699	11.965192	5	1
41_02_11__s3	836	1302	1585	16.820276	4	0
41_02_63__s3	1424	2199	2699	10.732151	0	1
41_02_94__s3	1047	1497	1842	15.528782	3	0
41_03_11__s3	1233	1850	2308	16.54054	3	0
41_03_14__s3	784	1126	1417	16.25222	0	0
41_03_25__s3	778	1046	1299	13.001911	0	1
41_03_37__s3	995	1605	1936	20.934578	0	0
41_03_54__s3	1834	3124	3906	16.197184	0	0
41_03_61__s3	2140	3645	4531	11.001371	5	1
41_03_70__s3	967	1446	1779	15.363322	1	0
41_04_08__s3	892	1274	1585	15.161037	3	0
41_04_12__s3	722	938	1148	11.19403	7	1
41_04_18__s3	679	986	1214	18.864098	0	0
41_04_34__s3	1268	1944	2383	16.932579	5	0
41_04_35__s3	1017	1584	1955	21.036009	2	0
41_04_39__s3	1451	2321	2806	16.25	5	0
41_04_55__s3	846	1247	1489	17.481956	2	0
41_04_84__s3	824	1204	1464	10.473815	4	1
41_05_12__s3	2081	3551	4443	12.253521	0	1
41_05_21__s3	1338	2067	2535	15.682478	3	0
41_05_27__s3	969	1289	1581	7.2148957	0	1
41_05_31__s3	851	1243	1544	8.688656	1	1
41_05_41__s3	1099	1678	2061	17.0441	0	0
41_05_59__s3	817	1197	1444	17.627401	0	0
41_05_60__s3	726	1008	1248	14.214712	0	1
41_05_61__s3	1252	1983	2453	19.374369	0	0
41_05_91__s3	719	997	1203	14.543631	1	1
41_06_10__s3	741	979	1212	12.576687	3	1
41_06_16__s3	2031	3171	3858	12.752525	3	1
41_06_53__s3	1206	1831	2258	16.01093	5	0
41_06_57__s3	1159	1757	2157	14.521641	0	1
41_06_78__s3	814	1175	1444	18.127659	1	0
41_06_83__s3	718	963	1160	12.357217	3	1
41_06_90__s3	1491	2407	2929	16.078106	1	0
41_07_10__s3	1462	2119	2584	12.747875	3	1
41_07_13__s3	1226	2240	2757	21.348816	1	0
41_07_21__s3	933	1335	1600	14.082397	0	1
41_07_22__s3	1441	2167	2609	15.32072	3	0
41_07_47__s3	1758	3013	3726	17.358116	6	0
41_07_67__s3	1943	3296	4093	16.479515	6	0
41_07_68__s3	951	1397	1672	9.520401	1	1
41_07_75__s3	1124	1617	2000	14.851485	3	1
41_08_16__s3	829	1086	1303	11.152074	0	1
41_08_51__s3	1060	1521	1863	14.727153	0	1
41_08_73__s3	739	993	1228	15.810675	2	0
41_08_79__s3	1451	2300	2781	15.397999	0	0
41_08_93__s3	801	1065	1274	15.117371	3	0
41_09_06__s3	677	943	1164	14.133901	2	1
41_09_46__s3	923	1384	1696	14.967463	7	1
41_09_74__s3	1055	1690	2051	22.024866	0	0
41_10_07__s3	1658	2653	3280	14.775726	0	1
41_10_36__s3	1028	1540	1874	19.623133	0	0
41_10_84__s3	1093	1637	1994	13.62248	4	1
