bc_wells	mread_count
90_75_69	205
90_75_77	426
90_75_78	67
90_75_80	6718
90_75_92	2038
90_76_01	1594
90_76_14	534
90_76_27	3540
90_76_66	315
90_76_75	2720
90_77_10	1599
90_77_89	922
90_78_03	2601
90_78_16	635
90_78_51	1550
90_78_64	1065
90_78_79	1679
90_78_84	2234
90_78_93	909
90_79_11	3086
90_79_20	2525
90_79_63	1238
90_79_72	0
90_79_91	860
90_80_01	1043
90_80_03	2212
90_80_08	908
90_80_72	226
90_81_01	227
90_81_40	7112
90_81_59	0
90_81_60	869
90_81_65	1146
90_81_78	1786
90_81_87	3984
90_81_90	717
90_81_91	1743
90_81_96	2106
90_82_12	1898
90_82_27	959
90_82_53	183
90_82_54	361
90_82_85	1479
90_83_04	242
90_83_73	673
90_83_81	573
90_83_93	4218
90_84_31	3864
90_84_61	94
90_85_01	768
90_85_02	577
90_85_18	656
90_85_48	0
90_85_54	1305
90_85_72	2194
90_85_79	986
90_86_01	708
90_86_08	639
90_86_10	1132
90_86_15	1702
90_86_23	3159
90_86_56	286
90_86_66	4977
90_86_76	1435
90_86_79	807
90_86_96	3795
90_87_05	357
90_87_14	600
90_87_17	1314
90_87_21	355
90_87_50	523
90_87_73	0
90_87_75	1861
90_88_26	707
90_88_29	0
90_88_31	1749
90_88_39	3538
90_88_50	2207
90_88_87	3218
90_88_93	2016
90_89_12	457
90_89_29	144
90_89_39	133
90_89_60	1113
90_90_33	3310
90_90_36	732
90_90_40	4739
90_90_47	1139
90_90_52	1859
90_90_53	19231
90_90_55	742
90_90_68	302
90_90_75	1664
90_90_77	2484
90_90_85	3044
90_91_33	825
90_91_37	3428
90_91_38	2474
90_91_92	1533
90_92_01	502
90_92_02	1872
90_92_08	4986
90_92_10	910
90_92_15	1947
90_92_32	673
90_92_52	2241
90_92_68	771
90_92_83	802
90_92_84	1408
90_93_37	1956
90_93_43	1623
90_93_46	4031
90_93_96	490
90_94_11	672
90_94_34	935
90_94_36	6221
90_94_52	1311
90_94_64	4640
90_94_75	1386
90_94_76	1381
90_94_79	1220
90_94_84	1259
90_94_91	398
90_95_02	0
90_95_11	1835
90_95_30	0
90_95_40	1561
90_95_43	1344
90_96_37	765
91_01_02	651
91_01_18	7820
91_01_66	740
91_02_38	2076
91_02_50	1650
91_02_55	1243
91_02_83	6071
91_03_09	2222
91_03_26	429
91_03_61	319
91_03_74	1195
91_03_93	247
91_04_32	455
91_04_42	1817
91_04_71	1129
91_05_12	901
91_05_25	546
91_05_26	2915
91_05_35	2150
91_05_37	4051
91_05_42	1495
91_05_49	0
91_05_76	1001
91_05_83	831
91_06_06	465
91_06_18	5571
91_06_59	5886
91_06_61	0
91_06_78	1970
91_07_32	0
91_07_58	9862
91_07_59	988
91_08_17	4255
91_08_20	6939
91_08_26	973
91_08_30	1055
91_08_56	2404
91_08_61	656
91_08_65	4848
91_08_68	1226
91_08_73	6014
91_09_04	0
91_09_32	3381
91_09_49	0
91_09_80	483
91_10_38	1918
91_10_84	0
91_10_88	1072
91_11_53	4275
91_11_72	586
91_12_01	145
91_12_07	505
91_12_20	881
91_14_40	1967
91_14_50	2288
91_14_58	550
91_14_85	7131
91_15_04	899
91_15_10	4402
91_15_21	4065
91_15_25	362
91_15_42	720
91_15_45	3172
91_15_85	0
91_15_90	2515
91_16_01	0
91_16_09	422
91_16_11	1644
91_16_37	297
91_16_58	0
91_16_89	2027
91_17_25	564
91_17_33	512
91_17_48	1055
91_17_79	1665
91_18_22	2749
91_18_49	4042
91_18_91	2049
91_19_35	1558
91_19_55	4223
91_19_57	5449
91_19_73	2350
91_19_88	11039
91_19_89	0
91_20_26	202
91_20_51	599
91_20_82	5449
91_21_16	1972
91_21_19	3199
91_21_31	2038
91_21_73	1440
91_22_06	287
91_22_38	604
91_22_39	19287
91_22_45	1063
91_22_59	1562
91_22_77	0
91_22_84	2207
91_23_02	421
91_23_26	218
91_23_28	0
91_23_59	569
91_23_69	327
91_24_04	796
91_24_16	2954
91_24_32	6443
91_24_41	1410
91_24_66	3633
91_24_74	9294
91_25_14	3437
91_25_40	727
91_25_57	1554
91_25_61	4103
91_25_71	603
91_26_21	2129
91_26_24	3759
91_26_64	1946
91_27_39	1796
91_27_40	2437
91_27_48	1518
91_27_70	1639
91_27_82	5411
91_28_20	5595
91_28_32	620
91_28_37	2107
91_28_45	2017
91_28_72	343
91_28_96	423
91_29_53	3910
91_29_54	596
91_29_67	1159
91_29_68	1484
91_29_84	968
91_30_01	403
91_30_40	6586
91_30_45	525
91_30_72	283
91_30_74	884
91_30_76	57
91_31_50	1159
91_31_70	776
91_31_93	2711
91_32_51	526
91_32_80	1623
91_32_85	5902
91_33_63	763
91_33_84	1927
91_34_27	3888
91_34_42	1362
91_34_89	1649
91_34_90	4751
91_35_05	3507
91_35_27	0
91_35_53	0
91_35_54	1418
91_35_58	747
91_35_83	1494
91_35_95	10828
91_36_44	2747
91_36_53	2716
91_36_56	13939
91_36_59	2336
91_36_92	1423
91_37_24	236
91_37_40	2074
91_37_89	277
91_38_82	905
91_39_18	2195
91_39_37	2078
91_39_44	4091
91_39_55	453
91_39_66	6721
91_39_88	35
91_39_90	0
91_39_95	10637
91_40_08	2750
91_40_24	4321
91_40_40	3838
91_40_66	4515
91_40_76	301
91_40_89	25837
91_41_22	3801
91_41_60	0
91_41_63	4860
91_41_71	0
91_42_31	1986
91_42_36	7312
91_42_59	82
91_42_61	1077
91_42_67	2998
91_42_79	4082
91_42_87	3490
91_42_96	2086
91_43_12	730
91_43_35	807
91_43_41	1010
91_43_42	588
91_43_44	2506
91_43_53	571
91_43_59	668
91_43_65	344
91_43_74	1600
91_44_05	0
91_44_11	1276
91_44_33	4741
91_44_35	2386
91_44_60	604
91_44_79	0
91_45_04	1471
91_45_05	0
91_45_10	1198
91_45_25	101
91_46_11	0
91_46_25	1225
91_46_51	3553
91_46_55	5598
91_47_22	565
91_47_63	3405
91_47_71	1406
91_47_96	2600
91_48_25	34
91_48_32	2917
91_48_36	414
91_48_39	14244
91_48_44	1291
91_48_47	1110
91_48_61	0
91_49_16	918
91_49_23	4077
91_49_37	1005
91_50_17	204
91_50_92	2115
91_51_28	3600
91_52_12	1985
91_52_25	2193
91_52_51	2500
91_52_77	607
91_52_89	2266
91_53_06	229
91_53_11	8173
91_53_12	1199
91_53_13	1535
91_53_29	2963
91_53_40	0
91_53_59	2041
91_53_73	58
91_54_05	626
91_54_13	5114
91_54_19	0
91_54_28	9
91_54_32	2399
91_54_36	4300
91_54_42	187
91_54_43	415
91_54_44	51
91_54_65	1990
91_55_15	2760
91_55_17	256
91_55_55	0
91_56_26	5008
91_56_68	1265
91_57_11	1284
91_57_19	2749
91_57_66	567
91_57_68	1366
91_57_80	1871
91_58_15	109
91_58_38	233
91_58_41	0
91_58_66	3219
91_59_31	0
91_59_44	2160
91_59_63	433
91_59_66	895
91_59_70	1415
91_59_95	51
91_60_04	1236
91_60_25	1381
91_60_31	1457
91_60_32	3336
91_60_33	252
91_60_48	5030
91_60_55	180
91_60_65	162
91_60_76	0
91_60_78	8653
91_60_90	106
91_61_13	11733
91_61_39	1499
91_61_70	2031
91_61_83	1447
91_61_96	1390
91_62_35	1280
91_62_36	0
91_62_92	5990
91_63_37	0
91_63_43	0
91_63_82	3471
91_64_66	1682
91_65_43	3869
91_65_47	2656
91_65_49	734
91_65_74	2021
91_66_20	2866
91_66_36	1367
91_66_53	6590
91_67_15	2085
91_67_19	0
91_67_61	0
91_67_67	1940
91_67_71	486
91_67_90	24
91_68_09	2225
91_68_19	0
91_68_46	2212
91_68_53	1605
91_68_60	2995
91_68_61	2168
91_68_82	7329
91_68_94	3225
91_69_01	1170
91_69_21	1998
91_69_38	62
91_69_57	780
91_69_58	0
91_69_72	2862
91_69_86	2361
91_69_91	5303
91_70_13	807
91_70_18	2351
91_70_65	3273
91_70_70	981
91_70_90	640
91_70_95	1434
91_71_07	822
91_71_35	3779
91_71_75	1656
91_72_80	2628
91_73_09	3047
91_73_32	1113
91_73_39	1144
91_73_60	1351
91_73_84	680
91_74_06	2374
91_74_19	2466
91_74_35	1847
91_74_61	20
91_74_64	0
91_74_78	4454
91_75_17	1562
91_75_29	1328
91_75_56	8195
91_75_76	863
91_75_90	4655
91_76_01	1962
91_76_10	589
91_76_17	7486
91_77_04	5339
91_77_39	2317
91_77_47	1754
91_77_86	530
91_78_03	301
91_78_31	218
91_78_62	622
91_78_65	365
91_78_72	114
91_79_14	891
91_79_15	0
91_79_22	875
91_79_25	695
91_79_43	1598
91_80_01	494
91_80_72	630
91_80_73	2320
91_80_90	3561
91_81_02	1848
91_81_07	2456
91_81_08	4752
91_81_21	2634
91_81_30	1995
91_81_35	4184
91_81_40	4949
91_81_41	37
91_81_43	543
91_81_46	0
91_81_48	540
91_81_68	1786
91_81_82	47
91_81_84	878
91_81_86	2032
91_81_88	4450
91_82_07	623
91_82_12	384
91_82_58	74
91_82_62	424
91_82_67	0
91_82_85	1235
91_82_91	604
91_82_93	2267
91_82_96	487
91_83_17	14172
91_83_26	542
91_83_27	1507
91_83_43	482
91_83_60	392
91_83_63	669
91_83_64	1904
91_83_70	1177
91_83_77	371
91_83_94	476
91_84_07	2491
91_84_32	884
91_84_49	1009
91_84_63	1889
91_84_65	1597
91_84_67	4660
91_85_06	434
91_85_12	309
91_85_34	3519
91_85_61	0
91_85_83	3528
91_86_04	1550
91_86_25	2252
91_86_49	1844
91_86_64	0
91_86_85	8301
91_87_03	0
91_87_23	5725
91_87_51	817
91_87_64	0
91_87_66	1081
91_87_73	2477
91_87_90	1216
91_88_10	1083
91_88_21	829
91_88_29	1874
91_88_74	4846
91_88_80	2091
91_88_87	2387
91_89_23	0
91_89_40	521
91_89_67	637
91_89_94	1221
91_90_14	1091
91_90_29	21
91_90_33	424
91_90_36	771
91_90_42	1506
91_90_45	4471
91_90_54	629
91_90_72	5016
91_90_84	320
91_90_90	680
91_91_07	1946
91_91_12	0
91_91_14	3102
91_91_38	0
91_91_39	1245
91_91_45	1334
91_91_51	287
91_91_83	605
91_91_84	3314
91_92_15	624
91_92_31	685
91_92_48	1004
91_92_53	6220
91_92_96	83
91_93_22	1080
91_93_86	4209
91_93_94	3776
91_94_08	3141
91_94_09	1139
91_94_16	9521
91_94_19	1277
91_94_25	417
91_94_26	819
91_94_48	4443
91_94_59	1317
91_94_63	5135
91_94_66	1059
91_94_75	1527
91_94_76	1518
91_94_87	1822
91_94_93	1382
91_95_28	1532
91_95_31	1408
91_95_60	729
91_95_65	739
91_96_24	0
91_96_68	1913
92_01_01	6118
92_01_09	1071
92_01_46	1589
92_01_59	2179
92_01_82	4395
92_01_88	894
92_02_36	1106
92_02_69	490
92_02_70	791
92_02_73	1432
92_03_06	1954
92_03_07	742
92_03_51	374
92_03_58	1717
92_04_05	2147
92_04_32	8613
92_04_36	1392
92_04_54	1805
92_04_73	226
92_04_83	232
92_04_86	1627
92_05_16	2373
92_05_32	3517
92_05_36	3964
92_05_57	838
92_05_75	1872
92_06_01	2640
92_06_04	71
92_06_51	685
92_06_58	502
92_06_86	1538
92_06_92	659
92_07_44	3530
92_07_52	1680
92_07_53	2502
92_07_61	1350
92_07_62	4167
92_07_80	3831
92_07_83	7171
92_07_84	1175
92_08_21	3421
92_09_20	1663
92_09_51	604
92_09_61	0
92_09_95	805
92_10_07	676
92_10_10	1556
92_10_28	0
92_10_68	1769
92_10_75	0
92_10_95	0
92_11_14	1456
92_11_37	964
92_11_47	475
92_11_51	2803
92_11_80	1810
92_12_22	262
92_12_25	29
92_12_30	2626
92_12_95	323
92_13_15	5994
92_13_63	1803
92_13_77	2419
92_13_80	6718
92_14_28	4313
92_14_80	0
92_15_10	2635
92_15_18	1396
92_15_26	520
92_15_37	1195
92_15_84	3242
92_16_80	1729
92_16_96	0
92_17_27	3997
92_17_51	3748
92_17_84	1168
92_17_89	9850
92_18_15	24924
92_18_32	1346
92_18_81	5133
92_19_38	1638
92_19_48	2684
92_19_52	3006
92_19_77	2467
92_19_89	931
92_19_90	0
92_20_48	3456
92_20_65	2411
92_21_11	702
92_21_21	1773
92_21_42	1391
92_21_81	695
92_21_86	886
92_21_91	325
92_21_95	2763
92_22_01	1206
92_22_13	240
92_22_36	2194
92_22_37	2295
92_22_46	903
92_22_47	893
92_22_51	2740
92_22_66	319
92_22_69	633
92_22_86	4339
92_22_90	2982
92_22_92	757
92_23_06	337
92_23_21	584
92_23_30	1864
92_23_32	1912
92_23_34	1661
92_23_48	7122
92_23_69	29
92_23_80	699
92_23_86	1032
92_23_88	2268
92_24_43	872
92_24_55	4132
92_24_68	2030
92_24_69	925
92_25_06	5066
92_25_12	3057
92_25_13	1371
92_25_30	1880
92_25_65	4723
92_25_88	1583
92_26_03	560
92_26_31	1303
92_26_56	4216
92_26_61	14
92_26_94	1713
92_27_46	922
92_27_66	1456
92_27_69	5668
92_27_73	2403
92_27_82	836
92_28_03	2879
92_28_05	0
92_28_24	0
92_28_34	2234
92_28_76	8500
92_28_77	2481
92_28_78	1530
92_29_30	1323
92_29_34	6471
92_29_36	2592
92_29_68	2494
92_29_83	1141
92_30_02	0
92_30_04	1623
92_30_14	1066
92_30_17	342
92_30_20	871
92_30_22	501
92_31_29	672
92_31_33	420
92_31_37	0
92_31_39	1100
92_31_66	2299
92_32_17	1592
92_32_53	5372
92_32_67	479
92_32_74	518
92_32_90	1651
92_33_01	351
92_33_04	6484
92_33_30	4692
92_33_84	1121
92_34_17	1824
92_34_64	1321
92_34_86	594
92_35_29	946
92_35_38	1243
92_35_43	3029
92_35_83	1150
92_35_85	2015
92_35_91	1428
92_36_19	1337
92_36_32	0
92_36_37	1643
92_36_61	4523
92_36_79	2180
92_36_85	4050
92_36_87	66
92_36_93	4037
92_37_26	4092
92_37_52	2094
92_37_58	903
92_37_86	1838
92_37_91	1634
92_38_35	345
92_38_66	1008
92_38_67	151
92_38_73	373
92_38_78	1393
92_38_79	726
92_39_04	2644
92_39_50	1543
92_39_84	3798
92_39_92	937
92_40_12	1628
92_40_23	2542
92_40_35	2414
92_40_42	3949
92_40_84	1254
92_40_89	4106
92_40_90	1176
92_41_43	0
92_41_55	1251
92_41_56	1164
92_41_58	3273
92_41_69	3008
92_42_20	538
92_42_33	1420
92_42_40	1688
92_42_62	4200
92_42_72	166
92_42_77	3685
92_42_94	1652
92_43_15	543
92_43_18	465
92_43_53	4553
92_43_55	0
92_43_64	1405
92_43_79	3017
92_43_81	285
92_44_11	2705
92_44_13	0
92_44_39	333
92_44_73	21432
92_44_82	169
92_44_83	0
92_45_06	1354
92_45_40	2941
92_45_70	329
92_46_25	218
92_46_66	4292
92_46_67	4033
92_46_80	2774
92_46_87	1854
92_46_92	2541
92_47_12	2027
92_47_14	1555
92_47_52	254
92_47_62	563
92_47_93	272
92_48_55	3161
92_49_01	817
92_49_49	680
92_49_73	2418
92_50_12	1139
92_50_22	3480
92_50_51	0
92_50_54	50
92_51_11	557
92_51_21	0
92_51_39	2583
92_51_47	2338
92_51_67	1097
92_52_25	0
92_52_29	4990
92_52_49	0
92_52_65	3510
92_52_67	1781
92_52_79	2879
92_52_90	4699
92_53_74	2096
92_53_82	852
92_53_88	6535
92_54_10	1129
92_54_53	246
92_54_72	982
92_55_02	323
92_55_17	66
92_55_25	0
92_55_27	567
92_55_35	954
92_55_62	0
92_55_66	913
92_55_68	0
92_55_91	1108
92_55_96	822
92_56_27	1457
92_56_35	4027
92_56_48	6418
92_56_50	2195
92_56_58	2239
92_56_86	3439
92_57_23	2668
92_57_37	1157
92_58_03	998
92_58_27	906
92_58_28	3019
92_58_29	2186
92_58_90	923
92_58_95	1197
92_59_06	4124
92_59_07	865
92_59_09	373
92_59_49	3105
92_59_69	1202
92_59_70	1558
92_59_96	10061
92_60_06	0
92_60_09	395
92_60_24	3539
92_60_25	436
92_60_45	1026
92_60_60	0
92_60_90	1623
92_61_01	3384
92_61_12	1835
92_61_13	6917
92_61_27	0
92_62_01	1850
92_62_51	1196
92_63_12	1554
92_63_34	3507
92_63_52	4062
92_64_11	2408
92_64_23	2103
92_64_27	949
92_64_28	0
92_64_77	1740
92_65_52	58
92_65_58	0
92_65_73	10905
92_65_74	66
92_65_87	76
92_66_16	1741
92_66_18	3843
92_66_59	4065
92_66_60	4870
92_66_63	0
92_66_81	621
92_66_85	3915
92_67_67	900
92_67_81	2016
92_67_95	235
92_68_02	1616
92_68_12	6234
92_68_61	7623
92_68_76	2916
92_68_83	875
92_68_89	2667
92_69_06	753
92_69_30	927
92_69_52	4738
92_69_84	71
92_70_31	4073
92_70_40	2414
92_70_57	7931
92_70_82	910
92_70_96	2825
92_71_19	1087
92_71_30	1182
92_71_38	876
92_71_61	578
92_71_88	1834
92_72_01	9182
92_72_12	3064
92_72_19	2121
92_72_54	2466
92_72_71	12361
92_72_75	3629
92_72_84	917
92_72_87	5328
92_73_08	2071
92_73_11	1647
92_73_18	1601
92_73_22	3511
92_73_31	197
92_73_90	6948
92_73_94	0
92_74_09	4454
92_74_28	1199
92_74_61	398
92_75_09	0
92_75_13	1107
92_75_67	1066
92_75_79	1755
92_76_68	800
92_76_71	338
92_76_73	2624
92_76_91	709
92_77_21	0
92_77_24	1263
92_77_26	42
92_77_73	2504
92_77_93	0
92_78_58	988
92_78_66	531
92_79_13	499
92_79_45	161
92_79_74	107
92_80_07	4018
92_80_21	1827
92_80_32	666
92_80_64	1315
92_80_66	1873
92_80_74	1514
92_80_90	967
92_81_89	876
92_82_44	2642
92_82_53	0
92_82_68	936
92_82_72	615
92_82_77	1944
92_82_87	59
92_82_89	0
92_82_92	3702
92_83_33	368
92_83_67	60
92_83_96	578
92_84_60	2076
92_84_82	1584
92_84_91	5710
92_84_92	2464
92_85_19	2520
92_85_28	1297
92_85_45	1130
92_86_16	1109
92_86_32	1933
92_86_93	7703
92_87_13	2196
92_87_18	2277
92_87_25	4908
92_87_33	553
92_87_46	2530
92_88_18	1955
92_88_66	1067
92_88_67	237
92_88_76	10066
92_88_82	2507
92_89_03	1571
92_89_13	1788
92_89_41	2723
92_89_44	633
92_89_58	1026
92_89_64	1400
92_89_65	0
92_90_30	936
92_90_34	1256
92_90_39	2037
92_90_45	1123
92_90_51	0
92_90_76	626
92_90_79	161
92_90_80	125
92_90_87	748
92_90_95	135
92_91_02	420
92_91_07	69
92_91_36	3175
92_91_39	640
92_91_46	4342
92_91_57	1792
92_92_48	1434
92_92_52	2058
92_92_77	1688
92_93_24	695
92_93_25	970
92_93_41	615
92_93_50	3353
92_93_66	746
92_93_79	1459
92_94_17	4265
92_94_18	1711
92_94_21	2113
92_94_25	907
92_94_27	999
92_94_38	390
92_94_53	744
92_94_54	80
92_94_55	1197
92_94_57	4337
92_94_58	886
92_94_65	2102
92_94_68	3217
92_94_72	758
92_94_76	91
92_95_02	622
92_95_52	1593
92_95_69	5520
92_95_80	3576
92_95_90	579
92_96_23	673
93_01_03	514
93_01_29	2499
93_01_38	2693
93_01_51	1523
93_02_17	9216
93_02_38	176
93_02_40	1752
93_02_41	1402
93_02_47	1618
93_02_54	2172
93_02_65	2025
93_02_77	1532
93_02_88	8001
93_03_04	1209
93_03_17	1651
93_03_18	814
93_03_25	1161
93_03_30	552
93_03_39	0
93_03_58	1571
93_03_83	363
93_03_90	4056
93_04_03	979
93_04_54	271
93_04_64	723
93_04_84	452
93_04_90	886
93_05_12	0
93_05_38	529
93_06_01	545
93_06_06	462
93_06_33	2691
93_06_35	1239
93_06_44	0
93_06_51	2024
93_06_71	5643
93_06_78	217
93_07_13	1248
93_07_57	474
93_07_65	0
93_07_83	1917
93_08_19	4889
93_08_38	1329
93_08_40	918
93_08_41	1804
93_08_58	826
93_08_62	607
93_08_64	0
93_08_70	1639
93_08_73	497
93_08_81	972
93_08_83	3697
93_08_93	4981
93_09_15	2540
93_09_25	0
93_09_57	634
93_09_77	683
93_10_13	629
93_10_17	3894
93_10_18	1475
93_10_25	615
93_10_26	0
93_10_41	1754
93_10_50	1422
93_10_69	2880
93_10_77	318
93_10_83	1991
93_10_92	175
93_11_44	1526
93_11_51	0
93_11_89	547
93_12_16	781
93_12_39	0
93_12_51	2683
93_12_76	0
93_12_77	190
93_13_10	1697
93_13_35	2171
93_13_59	951
93_13_64	236
93_14_12	1303
93_14_43	259
93_14_61	1922
93_14_73	3308
93_14_76	6121
93_14_84	28
93_14_89	0
93_15_07	1838
93_15_13	1072
93_15_52	474
93_15_65	2211
93_15_72	703
93_15_74	1627
93_15_75	5287
93_16_08	0
93_16_20	2746
93_16_32	4840
93_16_34	3269
93_16_52	1152
93_16_55	1772
93_16_73	1958
93_16_90	351
93_16_96	0
93_17_22	912
93_17_61	1227
93_17_68	424
93_18_05	1643
93_18_06	60
93_18_12	3796
93_18_28	2393
93_18_34	3700
93_18_37	2067
93_18_39	4157
93_18_43	3189
93_18_45	3744
93_18_61	515
93_19_21	528
93_19_25	2808
93_19_38	2898
93_19_68	2540
93_19_81	276
93_19_86	1897
93_20_03	3087
93_20_10	396
93_20_21	8397
93_20_23	1593
93_20_34	1225
93_20_56	874
93_20_67	5419
93_20_68	759
93_20_76	292
93_20_79	645
93_20_86	1285
93_21_04	2740
93_21_06	0
93_21_42	332
93_21_43	3506
93_21_49	275
93_21_50	1450
93_21_67	856
93_21_82	572
93_21_95	1372
93_22_01	1539
93_22_12	1872
93_22_18	64
93_22_83	641
93_22_85	237
93_22_89	290
93_22_94	874
93_22_96	503
93_23_01	777
93_23_03	0
93_23_21	1297
93_23_54	1123
93_23_69	1529
93_23_84	430
93_24_02	773
93_24_14	669
93_24_19	3190
93_24_28	1180
93_24_38	0
93_24_69	847
93_24_79	997
93_24_85	180
93_25_03	1884
93_25_09	6854
93_25_55	913
93_25_77	0
93_26_16	1959
93_26_34	1371
93_26_83	2468
93_27_53	800
93_27_76	1864
93_28_06	3010
93_28_15	7227
93_28_75	1239
93_29_05	1050
93_29_08	1658
93_29_61	1425
93_29_70	0
93_29_73	561
93_29_84	209
93_30_13	2415
93_30_36	1500
93_30_50	569
93_30_53	273
93_30_60	0
93_30_78	1666
93_30_85	132
93_30_91	1556
93_30_93	1769
93_30_95	826
93_31_47	2980
93_31_52	0
93_31_63	3958
93_31_86	1144
93_31_95	3352
93_32_02	0
93_32_45	218
93_32_51	2233
93_32_72	594
93_32_79	0
93_33_04	2565
93_33_07	2531
93_33_13	527
93_33_37	2291
93_33_58	2821
93_33_65	3561
93_33_67	473
93_33_78	671
93_34_18	3881
93_34_28	547
93_34_49	3954
93_34_61	2603
93_34_73	456
93_34_95	1962
93_35_10	235
93_35_45	1314
93_35_53	0
93_36_41	783
93_36_93	4657
93_37_03	3438
93_37_09	0
93_37_27	1333
93_37_82	443
93_37_88	292
93_38_29	720
93_38_76	798
93_38_82	641
93_38_96	664
93_39_03	1948
93_39_09	697
93_39_27	1662
93_39_58	2929
93_39_63	1302
93_39_70	2840
93_40_18	2398
93_40_25	996
93_40_32	20597
93_40_41	3637
93_40_46	5363
93_40_55	1381
93_40_70	1635
93_40_75	3698
93_40_92	3675
93_40_94	5432
93_41_09	2850
93_41_28	431
93_41_54	32
93_41_63	841
93_41_89	507
93_42_07	2127
93_42_15	2052
93_42_19	0
93_42_24	407
93_42_36	1086
93_42_37	681
93_42_49	50
93_42_55	1192
93_42_85	1969
93_42_92	1274
93_43_07	706
93_43_28	651
93_43_35	844
93_43_36	174
93_43_78	0
93_44_05	305
93_44_20	415
93_44_77	128
93_44_93	622
93_45_29	908
93_45_42	714
93_45_60	1376
93_45_61	1435
93_45_64	1864
93_45_88	1588
93_46_30	1868
93_46_42	931
93_46_58	4020
93_46_77	2053
93_47_02	647
93_47_33	422
93_47_52	698
93_47_78	796
93_47_81	758
93_47_83	484
93_48_05	937
93_48_76	2250
93_48_96	826
93_49_14	1312
93_49_51	4057
93_49_74	145
93_50_04	1986
93_50_55	1160
93_50_56	1433
93_50_70	532
93_50_73	353
93_50_88	923
93_50_94	1137
93_51_14	1582
93_51_25	191
93_51_27	918
93_51_35	251
93_51_56	729
93_52_07	1915
93_52_15	0
93_52_56	2180
93_52_67	1867
93_52_74	723
93_53_19	0
93_53_50	820
93_53_52	56
93_53_79	2095
93_53_83	1441
93_53_91	1588
93_54_55	885
93_54_57	75
93_54_58	1992
93_55_42	857
93_55_48	2346
93_55_68	3321
93_55_78	468
93_56_01	1187
93_56_06	2253
93_56_16	3205
93_56_27	1667
93_56_78	1743
93_56_87	1663
93_56_95	1976
93_57_95	968
93_58_35	1259
93_58_76	688
93_58_79	1095
93_58_80	975
93_58_95	2699
93_59_14	1234
93_59_21	963
93_59_25	758
93_59_53	4057
93_59_54	3380
93_60_12	592
93_60_23	823
93_60_80	0
93_60_91	1024
93_61_15	3440
93_61_39	992
93_61_53	0
93_61_71	2553
93_61_84	4074
93_62_17	1235
93_62_82	2794
93_63_43	1782
93_63_49	1693
93_63_51	1212
93_63_88	0
93_64_04	3415
93_64_14	2533
93_64_25	952
93_64_28	1766
93_64_31	456
93_64_87	73
93_65_12	1018
93_65_65	2350
93_65_81	305
93_66_51	260
93_66_72	0
93_66_87	2854
93_67_66	509
93_67_67	576
93_67_71	2260
93_67_80	7642
93_68_13	962
93_68_35	3102
93_68_38	1059
93_68_42	2798
93_68_47	322
93_68_57	1090
93_68_71	2951
93_69_40	1354
93_69_49	7962
93_69_76	0
93_69_79	282
93_69_80	88
93_69_89	0
93_69_93	2792
93_70_29	932
93_70_46	515
93_70_59	0
93_71_10	778
93_71_16	2051
93_71_18	1241
93_71_23	3013
93_71_35	848
93_71_75	539
93_71_80	0
93_72_59	1758
93_72_73	2025
93_72_77	542
93_72_96	931
93_73_44	1592
93_74_03	1430
93_74_32	1882
93_74_35	1041
93_74_41	4230
93_74_58	529
93_74_70	1374
93_74_96	1225
93_75_07	562
93_75_31	1108
93_75_37	1278
93_75_66	0
93_76_09	400
93_76_13	863
93_76_31	1902
93_76_33	1088
93_76_37	876
93_76_47	0
93_76_68	1044
93_76_79	290
93_77_14	1044
93_77_32	1855
93_77_37	734
93_77_68	1052
93_77_90	89
93_77_96	3581
93_78_03	2963
93_78_18	229
93_78_25	440
93_78_28	560
93_78_49	0
93_78_65	620
93_78_77	581
93_79_05	0
93_79_48	917
93_79_53	0
93_79_90	1600
93_79_96	1707
93_80_10	80
93_80_19	108
93_80_31	1362
93_80_32	3393
93_80_94	777
93_80_95	848
93_81_16	2875
93_81_19	296
93_81_26	2815
93_81_42	947
93_81_46	393
93_81_51	2327
93_82_25	1396
93_82_47	1465
93_82_49	2691
93_82_51	3053
93_82_55	1391
93_82_62	6889
93_82_92	692
93_84_06	3472
93_84_08	2095
93_84_13	2359
93_84_41	1157
93_84_62	243
93_84_74	1007
93_84_80	363
93_85_07	1097
93_85_14	869
93_85_28	5228
93_85_45	0
93_85_90	707
93_86_24	424
93_86_90	649
93_87_16	1330
93_87_22	0
93_87_60	3503
93_87_80	223
93_87_82	1110
93_87_86	2672
93_87_91	1395
93_88_03	111
93_88_14	0
93_88_23	925
93_88_50	2556
93_88_73	1912
93_88_85	707
93_89_13	272
93_89_17	652
93_89_22	531
93_89_63	930
93_89_87	3861
93_89_90	1789
93_90_07	1053
93_90_15	2069
93_90_19	1179
93_90_21	1659
93_90_27	734
93_90_37	3423
93_90_51	2004
93_90_52	1228
93_90_85	1028
93_90_86	945
93_90_96	627
93_91_01	1520
93_91_10	449
93_91_14	5015
93_91_44	0
93_91_53	398
93_91_57	3656
93_91_67	1106
93_91_84	0
93_92_17	676
93_92_51	2905
93_92_60	0
93_92_70	762
93_93_14	371
93_93_53	1565
93_94_01	0
93_94_04	757
93_94_12	1307
93_94_14	959
93_94_26	3417
93_94_58	1311
93_94_65	33
93_94_71	1775
93_94_90	271
93_94_95	1391
93_96_71	2244
