guide,bc_wells
guide_B,29_12_38
guide_B,29_13_05
guide_B,29_13_42
guide_B,29_15_37
guide_B,29_16_01
guide_B,29_16_19
guide_B,29_16_73
guide_B,29_17_52
guide_B,29_18_64
guide_B,29_20_14
guide_B,29_21_63
guide_B,29_22_36
guide_B,29_25_69
guide_B,29_26_90
guide_B,29_27_53
guide_B,29_27_83
guide_B,29_29_30
guide_B,29_29_81
guide_B,29_31_55
guide_B,29_33_02
guide_B,29_33_44
guide_B,29_34_50
guide_B,29_36_17
guide_B,29_36_88
guide_B,29_37_10
guide_B,29_37_29
guide_B,29_37_89
guide_B,29_38_92
guide_B,29_39_22
guide_B,29_39_46
guide_B,29_39_93
guide_B,29_40_04
guide_B,29_42_30
guide_B,29_43_03
guide_B,29_43_05
guide_B,29_44_54
guide_B,29_44_67
guide_B,29_47_41
guide_B,29_50_92
guide_B,29_51_16
guide_B,29_52_79
guide_B,29_53_21
guide_B,29_54_43
guide_B,29_54_84
guide_B,29_55_64
guide_B,29_56_44
guide_B,29_56_53
guide_B,29_56_58
guide_B,29_56_85
guide_B,29_58_01
guide_B,29_58_13
guide_B,29_59_30
guide_B,29_60_29
guide_B,29_60_38
guide_B,29_60_74
guide_B,29_63_37
guide_B,29_63_83
guide_B,29_64_05
guide_B,29_64_12
guide_B,29_64_20
guide_B,29_64_37
guide_B,29_64_88
guide_B,29_65_14
guide_B,29_66_68
guide_B,29_67_55
guide_B,29_68_20
guide_B,29_71_29
guide_B,29_72_29
guide_B,29_72_70
guide_B,29_72_94
guide_B,29_73_01
guide_B,29_73_66
guide_B,29_74_50
guide_B,29_74_57
guide_B,29_75_37
guide_B,29_75_72
guide_B,29_78_13
guide_B,29_78_28
guide_B,29_79_11
guide_B,29_79_66
guide_B,29_81_91
guide_B,29_82_17
guide_B,29_84_33
guide_B,29_84_45
guide_B,29_86_24
guide_B,29_86_30
guide_B,29_87_57
guide_B,29_88_43
guide_B,29_89_02
guide_B,29_89_83
guide_B,29_90_01
guide_B,29_90_32
guide_B,29_90_85
guide_B,29_91_01
guide_B,29_91_07
guide_B,29_91_24
guide_B,29_91_34
guide_B,29_91_44
guide_B,29_92_89
guide_B,29_92_93
guide_B,29_94_23
guide_B,29_94_53
guide_B,29_94_63
guide_B,29_94_79
guide_B,29_94_87
guide_B,30_01_03
guide_B,30_01_88
guide_B,30_01_90
guide_B,30_02_87
guide_B,30_04_19
guide_B,30_04_35
guide_B,30_04_40
guide_B,30_04_51
guide_B,30_08_06
guide_B,30_08_33
guide_B,30_08_79
guide_B,30_10_32
guide_B,30_10_66
guide_B,30_13_58
guide_B,30_14_11
guide_B,30_14_26
guide_B,30_14_47
guide_B,30_14_88
guide_B,30_15_26
guide_B,30_15_59
guide_B,30_16_29
guide_B,30_16_31
guide_B,30_17_05
guide_B,30_17_14
guide_B,30_17_61
guide_B,30_18_66
guide_B,30_19_01
guide_B,30_19_10
guide_B,30_19_73
guide_B,30_20_31
guide_B,30_21_05
guide_B,30_23_20
guide_B,30_23_85
guide_B,30_23_91
guide_B,30_24_62
guide_B,30_27_47
guide_B,30_27_90
guide_B,30_27_95
guide_B,30_28_89
guide_B,30_31_37
guide_B,30_32_18
guide_B,30_32_89
guide_B,30_33_06
guide_B,30_33_25
guide_B,30_33_27
guide_B,30_35_57
guide_B,30_37_56
guide_B,30_38_90
guide_B,30_39_28
guide_B,30_39_51
guide_B,30_39_92
guide_B,30_40_45
guide_B,30_42_17
guide_B,30_42_18
guide_B,30_42_39
guide_B,30_42_78
guide_B,30_45_66
guide_B,30_45_88
guide_B,30_46_07
guide_B,30_46_33
guide_B,30_46_49
guide_B,30_46_51
guide_B,30_47_77
guide_B,30_48_63
guide_B,30_49_64
guide_B,30_53_25
guide_B,30_53_43
guide_B,30_53_96
guide_B,30_54_24
guide_B,30_55_56
guide_B,30_55_74
guide_B,30_56_69
guide_B,30_57_38
guide_B,30_57_74
guide_B,30_58_55
guide_B,30_58_80
guide_B,30_60_76
guide_B,30_60_77
guide_B,30_61_44
guide_B,30_62_34
guide_B,30_63_20
guide_B,30_63_27
guide_B,30_66_20
guide_B,30_66_69
guide_B,30_67_69
guide_B,30_67_83
guide_B,30_68_67
guide_B,30_70_93
guide_B,30_71_49
guide_B,30_72_74
guide_B,30_76_12
guide_B,30_76_28
guide_B,30_76_53
guide_B,30_77_01
guide_B,30_77_05
guide_B,30_78_45
guide_B,30_79_33
guide_B,30_79_34
guide_B,30_79_96
guide_B,30_80_29
guide_B,30_80_53
guide_B,30_80_80
guide_B,30_81_13
guide_B,30_82_25
guide_B,30_83_11
guide_B,30_83_36
guide_B,30_84_13
guide_B,30_84_15
guide_B,30_84_22
guide_B,30_84_66
guide_B,30_85_35
guide_B,30_86_05
guide_B,30_86_56
guide_B,30_86_63
guide_B,30_87_23
guide_B,30_87_87
guide_B,30_90_19
guide_B,30_90_48
guide_B,30_90_66
guide_B,30_92_09
guide_B,30_93_58
guide_B,30_93_64
guide_B,30_94_56
guide_B,30_94_62
guide_B,30_94_77
guide_B,30_95_15
guide_B,31_02_33
guide_B,31_02_43
guide_B,31_02_96
guide_B,31_03_13
guide_B,31_03_72
guide_B,31_04_24
guide_B,31_04_30
guide_B,31_05_55
guide_B,31_08_17
guide_B,31_08_40
guide_B,31_10_34
guide_B,31_10_44
guide_B,31_10_47
guide_B,31_10_66
guide_B,31_11_76
guide_B,31_12_52
guide_B,31_12_87
guide_B,31_13_33
guide_B,31_15_73
guide_B,31_16_02
guide_B,31_16_10
guide_B,31_16_30
guide_B,31_16_94
guide_B,31_18_96
guide_B,31_19_17
guide_B,31_20_42
guide_B,31_20_51
guide_B,31_21_44
guide_B,31_21_74
guide_B,31_22_72
guide_B,31_22_73
guide_B,31_24_22
guide_B,31_24_50
guide_B,31_26_23
guide_B,31_26_82
guide_B,31_28_29
guide_B,31_30_31
guide_B,31_30_42
guide_B,31_30_80
guide_B,31_31_85
guide_B,31_33_44
guide_B,31_33_87
guide_B,31_36_26
guide_B,31_37_15
guide_B,31_37_36
guide_B,31_37_88
guide_B,31_38_31
guide_B,31_40_27
guide_B,31_40_95
guide_B,31_42_27
guide_B,31_42_77
guide_B,31_45_70
guide_B,31_45_85
guide_B,31_45_91
guide_B,31_49_11
guide_B,31_51_42
guide_B,31_55_50
guide_B,31_56_18
guide_B,31_56_39
guide_B,31_57_53
guide_B,31_59_02
guide_B,31_59_15
guide_B,31_59_80
guide_B,31_60_33
guide_B,31_60_42
guide_B,31_62_03
guide_B,31_62_22
guide_B,31_62_78
guide_B,31_63_29
guide_B,31_63_62
guide_B,31_65_17
guide_B,31_68_06
guide_B,31_68_74
guide_B,31_69_54
guide_B,31_69_69
guide_B,31_70_23
guide_B,31_70_92
guide_B,31_71_25
guide_B,31_72_88
guide_B,31_74_10
guide_B,31_74_19
guide_B,31_74_22
guide_B,31_75_24
guide_B,31_76_63
guide_B,31_77_30
guide_B,31_78_59
guide_B,31_79_89
guide_B,31_80_21
guide_B,31_84_52
guide_B,31_85_01
guide_B,31_85_33
guide_B,31_85_38
guide_B,31_85_83
guide_B,31_86_18
guide_B,31_86_73
guide_B,31_86_80
guide_B,31_87_94
guide_B,31_89_20
guide_B,31_89_23
guide_B,31_89_31
guide_B,31_90_38
guide_B,31_92_10
guide_B,31_92_59
guide_B,31_92_73
guide_B,31_92_91
guide_B,31_95_05
guide_B,31_95_91
guide_B,31_96_48
guide_B,32_02_43
guide_B,32_02_67
guide_B,32_02_90
guide_B,32_03_17
guide_B,32_03_25
guide_B,32_04_02
guide_B,32_04_82
guide_B,32_05_86
guide_B,32_05_95
guide_B,32_07_61
guide_B,32_10_55
guide_B,32_10_60
guide_B,32_11_25
guide_B,32_12_24
guide_B,32_13_76
guide_B,32_14_73
guide_B,32_14_81
guide_B,32_15_13
guide_B,32_16_03
guide_B,32_17_59
guide_B,32_19_94
guide_B,32_20_47
guide_B,32_20_78
guide_B,32_23_67
guide_B,32_24_44
guide_B,32_25_50
guide_B,32_27_22
guide_B,32_27_37
guide_B,32_27_65
guide_B,32_28_56
guide_B,32_29_54
guide_B,32_29_79
guide_B,32_30_82
guide_B,32_31_15
guide_B,32_31_81
guide_B,32_31_95
guide_B,32_31_96
guide_B,32_32_21
guide_B,32_32_24
guide_B,32_33_66
guide_B,32_35_15
guide_B,32_35_82
guide_B,32_35_92
guide_B,32_37_19
guide_B,32_37_70
guide_B,32_39_54
guide_B,32_39_76
guide_B,32_40_34
guide_B,32_40_68
guide_B,32_41_64
guide_B,32_41_79
guide_B,32_42_51
guide_B,32_43_30
guide_B,32_43_59
guide_B,32_47_61
guide_B,32_47_86
guide_B,32_51_56
guide_B,32_52_53
guide_B,32_53_20
guide_B,32_56_35
guide_B,32_56_42
guide_B,32_56_51
guide_B,32_58_05
guide_B,32_58_19
guide_B,32_58_29
guide_B,32_61_75
guide_B,32_62_85
guide_B,32_64_60
guide_B,32_65_23
guide_B,32_65_63
guide_B,32_66_38
guide_B,32_68_96
guide_B,32_69_93
guide_B,32_72_81
guide_B,32_76_65
guide_B,32_79_28
guide_B,32_80_92
guide_B,32_82_15
guide_B,32_82_32
guide_B,32_84_06
guide_B,32_84_30
guide_B,32_84_33
guide_B,32_85_11
guide_B,32_85_32
guide_B,32_86_15
guide_B,32_87_28
guide_B,32_87_60
guide_B,32_88_13
guide_B,32_88_41
guide_B,32_89_10
guide_B,32_90_05
guide_B,32_91_84
guide_B,32_93_03
guide_B,32_93_38
guide_B,32_94_41
guide_B,32_94_90
guide_B,33_01_40
guide_B,33_04_95
guide_B,33_07_02
guide_B,33_07_21
guide_B,33_09_71
guide_B,33_11_78
guide_B,33_13_33
guide_B,33_13_79
guide_B,33_13_91
guide_B,33_15_32
guide_B,33_16_39
guide_B,33_16_67
guide_B,33_18_28
guide_B,33_18_49
guide_B,33_18_89
guide_B,33_24_06
guide_B,33_24_44
guide_B,33_25_73
guide_B,33_26_67
guide_B,33_28_32
guide_B,33_29_15
guide_B,33_29_29
guide_B,33_31_34
guide_B,33_32_66
guide_B,33_32_90
guide_B,33_33_60
guide_B,33_33_61
guide_B,33_36_65
guide_B,33_36_84
guide_B,33_37_23
guide_B,33_42_46
guide_B,33_42_76
guide_B,33_42_88
guide_B,33_43_90
guide_B,33_44_13
guide_B,33_44_43
guide_B,33_44_71
guide_B,33_47_34
guide_B,33_48_31
guide_B,33_48_71
guide_B,33_48_83
guide_B,33_48_84
guide_B,33_52_73
guide_B,33_53_49
guide_B,33_53_72
guide_B,33_54_05
guide_B,33_54_66
guide_B,33_54_85
guide_B,33_56_37
guide_B,33_56_79
guide_B,33_57_36
guide_B,33_58_38
guide_B,33_58_64
guide_B,33_59_74
guide_B,33_60_94
guide_B,33_61_07
guide_B,33_61_14
guide_B,33_62_50
guide_B,33_63_83
guide_B,33_65_33
guide_B,33_65_39
guide_B,33_66_71
guide_B,33_67_75
guide_B,33_70_28
guide_B,33_70_37
guide_B,33_72_73
guide_B,33_73_61
guide_B,33_74_19
guide_B,33_78_14
guide_B,33_79_30
guide_B,33_79_76
guide_B,33_81_19
guide_B,33_81_21
guide_B,33_83_64
guide_B,33_83_70
guide_B,33_83_72
guide_B,33_83_81
guide_B,33_85_84
guide_B,33_87_27
guide_B,33_87_64
guide_B,33_88_26
guide_B,33_88_46
guide_B,33_90_45
guide_B,33_90_71
guide_B,33_90_88
guide_B,33_91_01
guide_B,33_91_33
guide_B,33_91_86
guide_B,33_96_38
guide_B,34_01_64
guide_B,34_02_20
guide_B,34_02_24
guide_B,34_02_74
guide_B,34_08_42
guide_B,34_09_96
guide_B,34_10_63
guide_B,34_10_94
guide_B,34_11_65
guide_B,34_14_17
guide_B,34_14_43
guide_B,34_16_66
guide_B,34_18_21
guide_B,34_18_34
guide_B,34_19_05
guide_B,34_21_66
guide_B,34_22_69
guide_B,34_24_32
guide_B,34_24_67
guide_B,34_24_87
guide_B,34_26_51
guide_B,34_27_04
guide_B,34_28_16
guide_B,34_28_96
guide_B,34_30_38
guide_B,34_32_61
guide_B,34_33_03
guide_B,34_37_72
guide_B,34_38_92
guide_B,34_39_41
guide_B,34_39_85
guide_B,34_42_52
guide_B,34_43_41
guide_B,34_43_85
guide_B,34_45_24
guide_B,34_45_30
guide_B,34_45_63
guide_B,34_45_75
guide_B,34_47_33
guide_B,34_48_30
guide_B,34_48_33
guide_B,34_48_81
guide_B,34_49_43
guide_B,34_50_95
guide_B,34_52_05
guide_B,34_52_25
guide_B,34_53_70
guide_B,34_55_42
guide_B,34_56_37
guide_B,34_56_56
guide_B,34_57_64
guide_B,34_59_36
guide_B,34_59_95
guide_B,34_62_56
guide_B,34_63_08
guide_B,34_63_16
guide_B,34_63_17
guide_B,34_63_20
guide_B,34_63_38
guide_B,34_63_40
guide_B,34_64_14
guide_B,34_65_77
guide_B,34_66_57
guide_B,34_67_72
guide_B,34_68_27
guide_B,34_68_52
guide_B,34_70_23
guide_B,34_71_21
guide_B,34_72_90
guide_B,34_73_55
guide_B,34_73_74
guide_B,34_73_76
guide_B,34_73_87
guide_B,34_73_90
guide_B,34_74_57
guide_B,34_74_63
guide_B,34_75_90
guide_B,34_77_54
guide_B,34_77_63
guide_B,34_77_81
guide_B,34_78_49
guide_B,34_79_81
guide_B,34_80_23
guide_B,34_81_93
guide_B,34_82_11
guide_B,34_83_85
guide_B,34_84_18
guide_B,34_84_30
guide_B,34_84_38
guide_B,34_84_39
guide_B,34_84_92
guide_B,34_85_28
guide_B,34_85_30
guide_B,34_85_34
guide_B,34_85_91
guide_B,34_87_33
guide_B,34_87_38
guide_B,34_87_42
guide_B,34_88_01
guide_B,34_88_15
guide_B,34_88_18
guide_B,34_88_52
guide_B,34_88_57
guide_B,34_92_14
guide_B,34_94_40
guide_B,34_95_88
guide_B,34_95_92
guide_B,35_01_24
guide_B,35_01_25
guide_B,35_01_54
guide_B,35_02_73
guide_B,35_03_09
guide_B,35_05_09
guide_B,35_05_49
guide_B,35_06_56
guide_B,35_09_34
guide_B,35_09_51
guide_B,35_10_38
guide_B,35_12_06
guide_B,35_12_59
guide_B,35_12_86
guide_B,35_15_78
guide_B,35_17_21
guide_B,35_17_85
guide_B,35_17_86
guide_B,35_17_93
guide_B,35_19_04
guide_B,35_19_92
guide_B,35_20_03
guide_B,35_22_40
guide_B,35_22_88
guide_B,35_22_93
guide_B,35_24_32
guide_B,35_24_54
guide_B,35_27_77
guide_B,35_28_60
guide_B,35_28_61
guide_B,35_28_84
guide_B,35_29_07
guide_B,35_32_50
guide_B,35_32_57
guide_B,35_32_92
guide_B,35_34_44
guide_B,35_34_49
guide_B,35_35_26
guide_B,35_38_04
guide_B,35_38_62
guide_B,35_41_73
guide_B,35_42_10
guide_B,35_43_93
guide_B,35_44_64
guide_B,35_47_26
guide_B,35_47_41
guide_B,35_48_20
guide_B,35_49_84
guide_B,35_49_93
guide_B,35_52_02
guide_B,35_52_86
guide_B,35_55_81
guide_B,35_56_35
guide_B,35_57_67
guide_B,35_58_82
guide_B,35_59_14
guide_B,35_59_55
guide_B,35_60_14
guide_B,35_60_85
guide_B,35_61_56
guide_B,35_62_55
guide_B,35_63_72
guide_B,35_64_12
guide_B,35_64_34
guide_B,35_64_74
guide_B,35_65_14
guide_B,35_65_80
guide_B,35_67_76
guide_B,35_69_04
guide_B,35_69_61
guide_B,35_70_78
guide_B,35_71_45
guide_B,35_71_78
guide_B,35_71_79
guide_B,35_73_82
guide_B,35_76_19
guide_B,35_77_04
guide_B,35_77_07
guide_B,35_78_32
guide_B,35_78_34
guide_B,35_78_40
guide_B,35_79_01
guide_B,35_82_70
guide_B,35_83_96
guide_B,35_84_14
guide_B,35_85_45
guide_B,35_86_27
guide_B,35_87_57
guide_B,35_88_27
guide_B,35_88_65
guide_B,35_89_89
guide_B,35_90_30
guide_B,35_92_49
guide_B,35_92_62
guide_B,35_94_27
guide_B,35_94_43
guide_B,36_01_13
guide_B,36_02_16
guide_B,36_03_26
guide_B,36_03_43
guide_B,36_03_79
guide_B,36_03_89
guide_B,36_04_30
guide_B,36_04_36
guide_B,36_04_70
guide_B,36_05_78
guide_B,36_06_11
guide_B,36_07_45
guide_B,36_07_46
guide_B,36_09_68
guide_B,36_11_78
guide_B,36_14_75
guide_B,36_15_59
guide_B,36_18_07
guide_B,36_19_67
guide_B,36_20_15
guide_B,36_21_94
guide_B,36_22_30
guide_B,36_24_16
guide_B,36_24_33
guide_B,36_26_78
guide_B,36_27_81
guide_B,36_27_82
guide_B,36_28_35
guide_B,36_28_86
guide_B,36_29_52
guide_B,36_33_08
guide_B,36_33_80
guide_B,36_35_29
guide_B,36_35_53
guide_B,36_36_53
guide_B,36_36_91
guide_B,36_37_89
guide_B,36_38_12
guide_B,36_38_54
guide_B,36_39_82
guide_B,36_40_62
guide_B,36_41_48
guide_B,36_42_79
guide_B,36_43_80
guide_B,36_45_88
guide_B,36_47_77
guide_B,36_48_41
guide_B,36_49_69
guide_B,36_50_52
guide_B,36_52_48
guide_B,36_53_42
guide_B,36_53_52
guide_B,36_55_13
guide_B,36_56_37
guide_B,36_56_70
guide_B,36_57_78
guide_B,36_61_49
guide_B,36_63_61
guide_B,36_70_04
guide_B,36_71_74
guide_B,36_72_36
guide_B,36_72_52
guide_B,36_74_75
guide_B,36_76_43
guide_B,36_78_43
guide_B,36_79_68
guide_B,36_80_61
guide_B,36_81_52
guide_B,36_81_61
guide_B,36_83_04
guide_B,36_84_03
guide_B,36_84_39
guide_B,36_84_53
guide_B,36_85_12
guide_B,36_85_18
guide_B,36_86_04
guide_B,36_86_47
guide_B,36_87_20
guide_B,36_88_04
guide_B,36_89_54
guide_B,36_89_61
guide_B,36_90_67
guide_B,36_92_05
guide_B,36_93_09
guide_B,36_94_13
guide_B,36_94_36
guide_B,36_94_49
guide_B,36_94_73
guide_B,37_03_65
guide_B,37_04_18
guide_B,37_05_07
guide_B,37_05_73
guide_B,37_07_56
guide_B,37_08_64
guide_B,37_10_88
guide_B,37_11_95
guide_B,37_12_67
guide_B,37_13_55
guide_B,37_14_43
guide_B,37_17_50
guide_B,37_17_65
guide_B,37_18_02
guide_B,37_18_91
guide_B,37_19_50
guide_B,37_19_83
guide_B,37_23_57
guide_B,37_23_58
guide_B,37_24_02
guide_B,37_24_87
guide_B,37_24_94
guide_B,37_25_29
guide_B,37_25_79
guide_B,37_27_19
guide_B,37_27_39
guide_B,37_27_75
guide_B,37_28_47
guide_B,37_30_10
guide_B,37_34_73
guide_B,37_35_28
guide_B,37_36_66
guide_B,37_38_78
guide_B,37_39_30
guide_B,37_39_84
guide_B,37_40_34
guide_B,37_40_44
guide_B,37_41_22
guide_B,37_41_96
guide_B,37_42_38
guide_B,37_43_14
guide_B,37_43_27
guide_B,37_43_85
guide_B,37_44_16
guide_B,37_46_62
guide_B,37_47_48
guide_B,37_47_73
guide_B,37_48_08
guide_B,37_49_09
guide_B,37_52_20
guide_B,37_52_69
guide_B,37_53_30
guide_B,37_53_86
guide_B,37_54_72
guide_B,37_55_46
guide_B,37_56_74
guide_B,37_57_13
guide_B,37_57_24
guide_B,37_59_12
guide_B,37_59_90
guide_B,37_62_13
guide_B,37_63_24
guide_B,37_63_75
guide_B,37_67_18
guide_B,37_68_70
guide_B,37_69_32
guide_B,37_71_06
guide_B,37_72_39
guide_B,37_72_70
guide_B,37_73_45
guide_B,37_73_52
guide_B,37_73_87
guide_B,37_74_63
guide_B,37_74_94
guide_B,37_75_54
guide_B,37_75_77
guide_B,37_76_15
guide_B,37_77_09
guide_B,37_77_12
guide_B,37_78_33
guide_B,37_79_52
guide_B,37_79_80
guide_B,37_79_89
guide_B,37_80_38
guide_B,37_81_15
guide_B,37_81_54
guide_B,37_81_74
guide_B,37_82_02
guide_B,37_82_17
guide_B,37_82_43
guide_B,37_82_46
guide_B,37_82_57
guide_B,37_82_62
guide_B,37_83_16
guide_B,37_83_31
guide_B,37_83_34
guide_B,37_84_53
guide_B,37_84_71
guide_B,37_86_08
guide_B,37_87_39
guide_B,37_88_57
guide_B,37_90_13
guide_B,37_90_27
guide_B,37_91_01
guide_B,37_93_38
guide_B,37_94_28
guide_B,37_95_13
guide_B,37_96_41
guide_B,38_01_40
guide_B,38_02_17
guide_B,38_04_56
guide_B,38_05_07
guide_B,38_05_53
guide_B,38_05_88
guide_B,38_08_83
guide_B,38_10_88
guide_B,38_10_95
guide_B,38_13_42
guide_B,38_13_95
guide_B,38_15_50
guide_B,38_15_59
guide_B,38_16_80
guide_B,38_17_07
guide_B,38_17_36
guide_B,38_17_86
guide_B,38_18_67
guide_B,38_18_76
guide_B,38_20_42
guide_B,38_20_50
guide_B,38_21_67
guide_B,38_22_14
guide_B,38_22_59
guide_B,38_26_19
guide_B,38_26_59
guide_B,38_27_04
guide_B,38_28_15
guide_B,38_28_41
guide_B,38_29_60
guide_B,38_30_12
guide_B,38_30_21
guide_B,38_30_22
guide_B,38_30_96
guide_B,38_31_01
guide_B,38_32_61
guide_B,38_34_06
guide_B,38_34_30
guide_B,38_34_42
guide_B,38_34_64
guide_B,38_35_12
guide_B,38_36_41
guide_B,38_36_86
guide_B,38_37_73
guide_B,38_38_29
guide_B,38_38_74
guide_B,38_39_78
guide_B,38_40_46
guide_B,38_40_67
guide_B,38_40_69
guide_B,38_40_74
guide_B,38_42_38
guide_B,38_42_57
guide_B,38_42_58
guide_B,38_44_33
guide_B,38_45_25
guide_B,38_45_28
guide_B,38_45_80
guide_B,38_46_07
guide_B,38_46_30
guide_B,38_46_54
guide_B,38_47_84
guide_B,38_48_05
guide_B,38_48_17
guide_B,38_49_68
guide_B,38_50_33
guide_B,38_51_21
guide_B,38_51_61
guide_B,38_52_94
guide_B,38_53_29
guide_B,38_53_77
guide_B,38_53_93
guide_B,38_54_12
guide_B,38_55_29
guide_B,38_55_43
guide_B,38_56_02
guide_B,38_58_02
guide_B,38_58_48
guide_B,38_60_18
guide_B,38_60_24
guide_B,38_60_67
guide_B,38_61_40
guide_B,38_61_91
guide_B,38_64_55
guide_B,38_65_04
guide_B,38_65_51
guide_B,38_67_78
guide_B,38_67_91
guide_B,38_68_62
guide_B,38_69_35
guide_B,38_69_80
guide_B,38_71_85
guide_B,38_72_46
guide_B,38_75_08
guide_B,38_77_42
guide_B,38_81_44
guide_B,38_81_48
guide_B,38_82_40
guide_B,38_82_64
guide_B,38_82_75
guide_B,38_83_38
guide_B,38_83_73
guide_B,38_84_32
guide_B,38_84_58
guide_B,38_87_01
guide_B,38_87_28
guide_B,38_87_41
guide_B,38_87_57
guide_B,38_87_74
guide_B,38_87_96
guide_B,38_88_56
guide_B,38_89_05
guide_B,38_90_28
guide_B,38_90_39
guide_B,38_90_86
guide_B,38_90_94
guide_B,38_91_24
guide_B,38_92_08
guide_B,38_92_34
guide_B,38_93_43
guide_B,38_94_07
guide_B,38_94_47
guide_B,38_94_72
guide_B,38_96_10
guide_B,38_96_47
guide_B,38_96_64
guide_B,39_01_41
guide_B,39_01_64
guide_B,39_02_39
guide_B,39_02_79
guide_B,39_03_03
guide_B,39_03_14
guide_B,39_03_33
guide_B,39_03_38
guide_B,39_04_32
guide_B,39_04_39
guide_B,39_04_61
guide_B,39_04_63
guide_B,39_05_40
guide_B,39_05_79
guide_B,39_07_53
guide_B,39_07_74
guide_B,39_08_84
guide_B,39_08_90
guide_B,39_09_88
guide_B,39_10_72
guide_B,39_10_77
guide_B,39_11_71
guide_B,39_12_29
guide_B,39_12_86
guide_B,39_13_15
guide_B,39_13_18
guide_B,39_13_39
guide_B,39_14_03
guide_B,39_14_52
guide_B,39_16_65
guide_B,39_16_92
guide_B,39_17_14
guide_B,39_17_15
guide_B,39_17_49
guide_B,39_17_62
guide_B,39_17_92
guide_B,39_18_27
guide_B,39_19_22
guide_B,39_19_34
guide_B,39_19_75
guide_B,39_20_46
guide_B,39_21_63
guide_B,39_22_25
guide_B,39_22_93
guide_B,39_24_76
guide_B,39_25_92
guide_B,39_26_37
guide_B,39_27_13
guide_B,39_27_51
guide_B,39_28_43
guide_B,39_29_47
guide_B,39_31_73
guide_B,39_31_90
guide_B,39_32_14
guide_B,39_33_57
guide_B,39_34_42
guide_B,39_36_49
guide_B,39_36_52
guide_B,39_37_03
guide_B,39_37_09
guide_B,39_38_22
guide_B,39_40_02
guide_B,39_40_12
guide_B,39_42_15
guide_B,39_42_46
guide_B,39_43_44
guide_B,39_44_28
guide_B,39_44_45
guide_B,39_46_18
guide_B,39_47_04
guide_B,39_47_15
guide_B,39_48_49
guide_B,39_48_65
guide_B,39_48_87
guide_B,39_49_30
guide_B,39_51_27
guide_B,39_51_48
guide_B,39_52_32
guide_B,39_54_48
guide_B,39_57_96
guide_B,39_58_69
guide_B,39_58_74
guide_B,39_59_11
guide_B,39_59_80
guide_B,39_59_94
guide_B,39_60_18
guide_B,39_60_48
guide_B,39_60_54
guide_B,39_60_90
guide_B,39_61_52
guide_B,39_61_88
guide_B,39_61_92
guide_B,39_62_89
guide_B,39_63_45
guide_B,39_64_13
guide_B,39_64_40
guide_B,39_65_21
guide_B,39_66_12
guide_B,39_66_85
guide_B,39_69_27
guide_B,39_69_30
guide_B,39_69_39
guide_B,39_69_51
guide_B,39_69_77
guide_B,39_72_14
guide_B,39_72_20
guide_B,39_74_03
guide_B,39_74_11
guide_B,39_74_73
guide_B,39_74_84
guide_B,39_75_38
guide_B,39_75_62
guide_B,39_75_88
guide_B,39_76_94
guide_B,39_77_07
guide_B,39_77_37
guide_B,39_78_40
guide_B,39_79_24
guide_B,39_79_47
guide_B,39_80_73
guide_B,39_81_49
guide_B,39_82_25
guide_B,39_83_22
guide_B,39_84_39
guide_B,39_85_08
guide_B,39_85_15
guide_B,39_85_45
guide_B,39_85_65
guide_B,39_86_55
guide_B,39_86_70
guide_B,39_86_86
guide_B,39_88_02
guide_B,39_88_21
guide_B,39_88_22
guide_B,39_89_66
guide_B,39_89_95
guide_B,39_90_04
guide_B,39_90_24
guide_B,39_90_80
guide_B,39_90_96
guide_B,39_91_05
guide_B,39_91_92
guide_B,39_92_60
guide_B,39_93_11
guide_B,39_93_64
guide_B,39_94_16
guide_B,39_94_93
guide_B,40_02_39
guide_B,40_02_77
guide_B,40_03_19
guide_B,40_03_64
guide_B,40_03_91
guide_B,40_04_11
guide_B,40_05_04
guide_B,40_06_52
guide_B,40_06_90
guide_B,40_08_08
guide_B,40_08_88
guide_B,40_08_95
guide_B,40_10_36
guide_B,40_10_60
guide_B,40_11_32
guide_B,40_12_21
guide_B,40_12_29
guide_B,40_12_49
guide_B,40_12_61
guide_B,40_12_63
guide_B,40_13_19
guide_B,40_13_69
guide_B,40_14_43
guide_B,40_14_62
guide_B,40_15_07
guide_B,40_16_65
guide_B,40_17_84
guide_B,40_18_44
guide_B,40_18_93
guide_B,40_19_28
guide_B,40_20_51
guide_B,40_20_73
guide_B,40_21_69
guide_B,40_21_87
guide_B,40_23_49
guide_B,40_23_67
guide_B,40_23_77
guide_B,40_24_12
guide_B,40_25_18
guide_B,40_25_48
guide_B,40_25_54
guide_B,40_25_74
guide_B,40_26_60
guide_B,40_27_28
guide_B,40_27_33
guide_B,40_29_26
guide_B,40_30_10
guide_B,40_31_85
guide_B,40_32_34
guide_B,40_32_42
guide_B,40_32_78
guide_B,40_33_56
guide_B,40_33_87
guide_B,40_34_40
guide_B,40_34_50
guide_B,40_35_48
guide_B,40_35_77
guide_B,40_35_83
guide_B,40_36_28
guide_B,40_38_24
guide_B,40_38_29
guide_B,40_39_32
guide_B,40_40_10
guide_B,40_40_21
guide_B,40_42_31
guide_B,40_42_44
guide_B,40_42_91
guide_B,40_44_27
guide_B,40_46_92
guide_B,40_47_34
guide_B,40_47_81
guide_B,40_51_18
guide_B,40_52_10
guide_B,40_52_38
guide_B,40_54_76
